623	-26.363789	0.039258	2716
624	-25.392202	0.041983	2716
625	-24.539183	0.046475	2767
626	-24.027153	0.051908	2314
627	-26.524551	0.037835	2314
628	-31.088942	0.021675	2515
629	-33.787567	0.016642	2163
630	-29.737257	0.024133	1660
631	-17.001369	0.113300	603
632	-14.374260	0.165223	452
633	-12.828317	0.191576	553
634	-11.976669	0.211033	503
635	-11.697847	0.219491	452
636	-12.317101	0.206495	503
637	-12.133853	0.207063	503
638	-9.953788	0.277534	452
639	-8.911803	0.305833	553
640	-9.228720	0.297183	503
641	-9.452009	0.290468	553
642	-10.836952	0.239841	553
643	-12.376068	0.187053	754
644	-14.492852	0.143768	754
645	-16.836140	0.113225	603
646	-21.813452	0.064308	603
647	-21.641199	0.073489	352
648	-20.750061	0.075638	452
649	-24.440500	0.052278	352
650	-23.583479	0.052876	603
651	-25.801542	0.041688	452
652	-28.301733	0.031557	503
653	-27.632219	0.033552	352
654	-29.674082	0.025671	603
655	-29.923498	0.026653	352
656	-30.576391	0.025461	301
657	-29.865486	0.025489	553
658	-31.815611	0.021148	201
659	-31.542065	0.021526	352
660	-32.740501	0.020325	201
661	-31.870277	0.021674	201
662	-35.202709	0.015396	251
663	-35.055443	0.016305	100
664	-35.807316	0.014201	201
665	-37.201637	0.011827	150
666	-36.385983	0.013627	100
667	-37.620117	0.011146	251
668	-37.577438	0.011633	100
669	-35.007286	0.014679	352
670	-37.248901	0.011578	352
671	-17.424620	0.099394	452
672	-16.528439	0.113431	301
673	-15.822741	0.116298	452
674	-15.355388	0.127357	402
675	-16.498989	0.105940	402
676	-21.433886	0.066785	553
677	-24.784754	0.050350	301
678	-24.769426	0.049408	301
679	-25.089344	0.047651	352
680	-27.138075	0.038595	301
681	-27.040142	0.038199	1006
682	-29.769485	0.027720	1459
683	-32.543377	0.019119	2113
684	-32.949543	0.018900	1610
685	-32.175976	0.020837	1408
686	-34.066528	0.016200	1811
687	-31.925987	0.021845	553
688	-25.876888	0.039047	704
689	-19.389568	0.085330	553
690	-17.639772	0.104332	704
691	-17.409672	0.108368	654
692	-16.939970	0.117966	402
693	-16.274012	0.127159	503
694	-15.644602	0.133085	654
695	-15.322359	0.135937	805
696	-15.296983	0.138448	452
697	-14.891541	0.152192	452
698	-15.670797	0.141517	503
699	-18.407818	0.103501	352
700	-20.873302	0.079433	251
701	-24.472233	0.050004	452
702	-23.615910	0.055429	603
703	-24.566288	0.048854	1257
704	-25.757666	0.043624	704
705	-27.555447	0.034737	503
706	-29.774176	0.025947	754
707	-32.780266	0.019742	553
708	-33.331627	0.017761	704
709	-36.058609	0.013037	1006
710	-38.751961	0.009296	1106
711	-41.539665	0.006880	1157
712	-38.736801	0.008811	1257
713	-39.741837	0.008526	805
714	-21.572304	0.060527	553
715	-21.349834	0.066780	503
716	-21.814367	0.067660	402
717	-19.343428	0.083441	503
718	-17.177946	0.100865	654
719	-15.195097	0.134855	553
720	-14.939655	0.139472	553
721	-15.111404	0.133513	452
722	-16.057940	0.133733	251
723	-17.927813	0.109552	301
724	-22.446341	0.067886	301
725	-27.612677	0.033250	1257
726	-26.418230	0.040334	704
727	-27.220530	0.034071	553
728	-25.832802	0.040624	301
729	-26.337334	0.041746	201
730	-29.143364	0.028431	654
731	-31.406073	0.021410	503
732	-36.743416	0.012181	251
733	-36.217896	0.013348	201
734	-36.299591	0.012227	251
735	-37.422112	0.012103	100
736	-34.782089	0.015083	603
737	-38.371376	0.009594	1006
738	-28.465801	0.023378	352
739	-26.283993	0.038350	503
740	-24.354462	0.043618	251
741	-26.405354	0.035374	352
742	-20.316460	0.067027	402
743	-17.246672	0.114366	503
744	-26.428183	0.038472	402
745	-21.451847	0.070775	301
746	-19.880150	0.078854	553
747	-19.226381	0.087682	503
748	-19.903158	0.083531	503
749	-20.714371	0.075931	452
750	-22.973572	0.055493	402
751	-24.526463	0.046898	352
752	-24.368200	0.045335	503
753	-25.671112	0.037031	553
754	-28.811453	0.030899	503
755	-28.930340	0.026364	603
756	-31.411366	0.020832	402
757	-31.613586	0.021910	301
758	-31.724669	0.021167	301
759	-31.871826	0.021294	201
760	-29.550186	0.028281	201
761	-30.796869	0.026956	100
762	-35.546650	0.014194	301
763	-41.471745	0.007105	251
764	-41.818108	0.006924	301
765	-43.568035	0.005707	352
766	-40.337547	0.008389	201
767	-41.811684	0.006761	503
768	-47.790707	0.003618	352
769	-44.865051	0.005110	100
770	-44.077240	0.004914	402
771	-51.877350	0.001921	754
772	-48.810371	0.002810	503
773	-52.320408	0.002026	603
774	-51.632153	0.002048	855
775	-48.534756	0.003325	201
776	-56.335758	0.001300	553
777	-55.984516	0.001370	1006
778	-58.390995	0.001046	503
779	-55.406754	0.001275	1459
780	-52.327175	0.002158	251
781	-55.311466	0.001471	553
782	-57.951775	0.001095	553
783	-57.837894	0.001036	1157
784	-54.406239	0.001684	301
785	-56.334400	0.001302	704
786	-56.303371	0.001328	654
787	-56.814537	0.001225	251
788	-57.276024	0.001204	654
789	-63.809872	0.000519	1761
790	-60.329784	0.000788	1308
791	-65.031410	0.000438	2465
792	-64.693810	0.000475	1911
793	-60.442848	0.000807	1207
794	-62.986267	0.000565	1459
795	-60.924835	0.000796	452
796	-59.601509	0.000841	654
